trajectory_id,zip_path,zip_name,replay_path,path_variant,rank,submission_id,episode_id,target_seat,seat_method,seat_confidence,exclusion_reason,target_team,observed_target_team,opponent_team,team_names_json,target_reward,target_win,target_loss,deck_hash,opponent_deck_hash,deck_type,majkel_distance,major_card_differences_json,initial_deck_json,alakazam_line,deck_size,usable_manifest,source_zip,source_member,team,deck_60,is_alakazam,usable,outcome,replay_available,normal_end,timeout,error,duplicate,decision_count,legal_candidate_count,deck_evidence
54625004:85659430:1,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85659430.json,replays,19,54625004,85659430,1,team_name_exact,0.995,,me and the lads,me and the lads,backstona,"[""backstona"", ""me and the lads""]",-1.0,False,True,cc38cb450b86770a,1a5a0c5b50e7199e,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85659430.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,loss,True,True,False,False,False,0,0,replay_initial_deck
54625004:85659899:1,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85659899.json,replays,19,54625004,85659899,1,team_name_exact,0.995,,me and the lads,me and the lads,YehJames,"[""YehJames"", ""me and the lads""]",1.0,True,False,cc38cb450b86770a,344a3b0b363a1902,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85659899.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85660003:1,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85660003.json,replays,19,54625004,85660003,1,team_name_exact,0.995,,me and the lads,me and the lads,ヌメルゴンex,"[""ヌメルゴンex"", ""me and the lads""]",1.0,True,False,cc38cb450b86770a,8104fa76ba410870,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85660003.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85660834:0,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85660834.json,replays,19,54625004,85660834,0,team_name_exact,0.995,,me and the lads,me and the lads,team TDL,"[""me and the lads"", ""team TDL""]",1.0,True,False,cc38cb450b86770a,e714f1a7ea182027,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85660834.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85661320:0,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85661320.json,replays,19,54625004,85661320,0,team_name_exact,0.995,,me and the lads,me and the lads,tetsu2131,"[""me and the lads"", ""tetsu2131""]",1.0,True,False,cc38cb450b86770a,2b6a7dd699d2b6a5,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85661320.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85661794:1,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85661794.json,replays,19,54625004,85661794,1,team_name_exact,0.995,,me and the lads,me and the lads,Psychic Genesis,"[""Psychic Genesis"", ""me and the lads""]",1.0,True,False,cc38cb450b86770a,147ea8fd72754ac5,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85661794.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85662790:1,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85662790.json,replays,19,54625004,85662790,1,team_name_exact,0.995,,me and the lads,me and the lads,Mallard Duck,"[""Mallard Duck"", ""me and the lads""]",-1.0,False,True,cc38cb450b86770a,a665414222aea434,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85662790.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,loss,True,True,False,False,False,0,0,replay_initial_deck
54625004:85663269:1,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85663269.json,replays,19,54625004,85663269,1,team_name_exact,0.995,,me and the lads,me and the lads,Tanupro,"[""Tanupro"", ""me and the lads""]",1.0,True,False,cc38cb450b86770a,4717e5f31ba694d4,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85663269.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85663744:0,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85663744.json,replays,19,54625004,85663744,0,team_name_exact,0.995,,me and the lads,me and the lads,Xander,"[""me and the lads"", ""Xander""]",-1.0,False,True,cc38cb450b86770a,3c412a8f12eabe8c,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85663744.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,loss,True,True,False,False,False,0,0,replay_initial_deck
54625004:85664225:0,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85664225.json,replays,19,54625004,85664225,0,team_name_exact,0.995,,me and the lads,me and the lads,Samuil Petkov,"[""me and the lads"", ""Samuil Petkov""]",1.0,True,False,cc38cb450b86770a,2b6a7dd699d2b6a5,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85664225.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85664701:0,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85664701.json,replays,19,54625004,85664701,0,team_name_exact,0.995,,me and the lads,me and the lads,ゆとり,"[""me and the lads"", ""ゆとり""]",1.0,True,False,cc38cb450b86770a,7546435959f40a01,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85664701.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85665655:0,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85665655.json,replays,19,54625004,85665655,0,team_name_exact,0.995,,me and the lads,me and the lads,タニシ,"[""me and the lads"", ""タニシ""]",1.0,True,False,cc38cb450b86770a,051fcf6f5c7470f7,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85665655.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85666614:1,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85666614.json,replays,19,54625004,85666614,1,team_name_exact,0.995,,me and the lads,me and the lads,btk15049,"[""btk15049"", ""me and the lads""]",1.0,True,False,cc38cb450b86770a,21c3f20980827cb2,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85666614.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85667564:0,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85667564.json,replays,19,54625004,85667564,0,team_name_exact,0.995,,me and the lads,me and the lads,Vishesh Banna,"[""me and the lads"", ""Vishesh Banna""]",1.0,True,False,cc38cb450b86770a,06719550d979d46e,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85667564.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85668034:1,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85668034.json,replays,19,54625004,85668034,1,team_name_exact,0.995,,me and the lads,me and the lads,Abhyuday,"[""Abhyuday"", ""me and the lads""]",1.0,True,False,cc38cb450b86770a,a233298ee750b57c,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85668034.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85668517:0,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85668517.json,replays,19,54625004,85668517,0,team_name_exact,0.995,,me and the lads,me and the lads,Boss's Orders Are All You Need,"[""me and the lads"", ""Boss's Orders Are All You Need""]",1.0,True,False,cc38cb450b86770a,0f11cee42603be39,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85668517.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85668787:0,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85668787.json,replays,19,54625004,85668787,0,team_name_exact,0.995,,me and the lads,me and the lads,jaehwan02,"[""me and the lads"", ""jaehwan02""]",1.0,True,False,cc38cb450b86770a,06719550d979d46e,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85668787.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
54625004:85669060:0,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85669060.json,replays,19,54625004,85669060,0,team_name_exact,0.995,,me and the lads,me and the lads,NoOne,"[""me and the lads"", ""NoOne""]",1.0,True,False,cc38cb450b86770a,a233298ee750b57c,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True,data/runs/kaggle_top50/rank19_me_and_the_lads_sub54625004.zip,rank19_me_and_the_lads_sub54625004/replays/episode_85669060.json,me and the lads,"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,True,win,True,True,False,False,False,0,0,replay_initial_deck
