episode_id,team,rank,rating,submission_id,log_acquired_at,deck_60,deck_hash,is_alakazam,deck_type,opponent,go_first,outcome,normal_end,timeout,error,total_steps,decision_count,legal_candidate_count,duplicate,usable,exclusion_reason,source_zip,source_member,source_sha256,target_seat,replay_available,deck_evidence
85523314,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85523319,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85523327,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85523817,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85523818,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85524312,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85524312,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,True,False,duplicate_episode,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85524317,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85524332,bono,4,1167.0,54589656,1784010072.011534,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank04_bono_sub54589656.zip,,a69b1840f2d2caed26a8ba9f0bdfce6712530413630e905ff53817798c97acb6,,False,aggregate:rank04_bono
85524389,bono,4,1167.0,54589656,1784010072.011534,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank04_bono_sub54589656.zip,,a69b1840f2d2caed26a8ba9f0bdfce6712530413630e905ff53817798c97acb6,,False,aggregate:rank04_bono
85524806,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85524813,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85524816,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85525326,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85525376,bono,4,1167.0,54589656,1784010072.011534,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank04_bono_sub54589656.zip,,a69b1840f2d2caed26a8ba9f0bdfce6712530413630e905ff53817798c97acb6,,False,aggregate:rank04_bono
85525835,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85525836,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85526303,bono,4,1167.0,54589656,1784010072.011534,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank04_bono_sub54589656.zip,,a69b1840f2d2caed26a8ba9f0bdfce6712530413630e905ff53817798c97acb6,,False,aggregate:rank04_bono
85526389,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85526403,bono,4,1167.0,54589656,1784010072.011534,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank04_bono_sub54589656.zip,,a69b1840f2d2caed26a8ba9f0bdfce6712530413630e905ff53817798c97acb6,,False,aggregate:rank04_bono
85526902,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85526904,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85526907,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85526917,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85526919,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85527418,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85527932,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85527936,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85528004,bono,4,1167.0,54589656,1784010072.011534,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank04_bono_sub54589656.zip,,a69b1840f2d2caed26a8ba9f0bdfce6712530413630e905ff53817798c97acb6,,False,aggregate:rank04_bono
85528505,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85528509,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85529010,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85529013,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85529013,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,True,False,duplicate_episode,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85529026,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85529514,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85529518,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85529524,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85530025,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85530028,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85530534,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85530534,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,True,False,duplicate_episode,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85530545,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85531047,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85531049,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85531067,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85531557,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85531557,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,True,False,duplicate_episode,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85531568,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
85531643,Budew,5,,54554421,1784010082.0016544,,,False,unknown,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank05_Budew_sub54554421.zip,,35d7f45e44efe0c54bc0ece6fa9230cc837acefd04eae92f4d2417c68f614c2d,,False,none
85532081,Yushin Ito,3,1184.9,54486275,1784010050.0273352,"[5,5,13,19,19,19,19,66,66,140,305,305,305,343,741,741,741,741,742,742,742,742,743,743,743,743,1079,1079,1079,1081,1081,1081,1086,1086,1086,1086,1097,1129,1152,1152,1152,1152,1182,1182,1182,1184,1197,1197,1197,1225,1225,1225,1225,1231,1231,1231,1231,1266,1266,1266]",a665414222aea43420320e84ab069eb36878af3d4949502dfbb77973de9eed09,True,majkel_near_1,,,,,,,,,,False,False,replay_missing_observation_action,data\runs\kaggle_top50\rank03_Yushin_Ito_sub54486275.zip,,f496c94dc5f13db3a07d89ace4715b8628cbf3d433c204570f530d380c408b11,,False,aggregate:rank03_Yushin Ito
