decision_id,episode_id,exact_top1,semantic_top1,top3,top5,mrr,log_loss,confidence,low_confidence,selected_action_type,predicted_action_type,teacher_weight,unique_legal,high_importance,opponent,go_first,outcome,rank,predicted_candidate_index,selected_candidate_indices
85999225:1:38,85999225,False,False,True,True,0.3333333333333333,1.6906436569592986,0.2309199532941221,True,energy,card,1.25,False,True,deck_1eda048ea3,False,win,1,0,[2]
85999225:1:39,85999225,True,True,True,True,1.0,1.29586848361435,0.2736600917899916,True,card,card,1.0,False,False,deck_1eda048ea3,False,win,1,0,[0]
85999225:1:4,85999225,True,True,True,True,1.0,1.147706102301118,0.317363935439129,True,number,number,1.15,False,False,deck_1eda048ea3,False,win,1,1,[1]
85999225:1:40,85999225,True,True,True,True,1.0,1.0208493151000169,0.5368423801465794,True,card,card,1.15,False,False,deck_1eda048ea3,False,win,1,0,"[0, 1]"
85999225:1:41,85999225,True,True,True,True,1.0,0.32539225227012897,0.7222439962248041,False,attack,attack,1.5000000000000002,False,True,deck_1eda048ea3,False,win,1,1,[1]
85999225:1:45,85999225,True,True,True,True,1.0,2.0189522969702915,0.22217571797985144,True,card,card,1.3875000000000002,False,True,deck_1eda048ea3,False,win,1,0,"[0, 1, 5, 6]"
85999225:1:47,85999225,True,True,True,True,1.0,0.8173778485900127,0.4415880484472844,True,evolve,evolve,1.1875,False,True,deck_1eda048ea3,False,win,1,1,[1]
85999225:1:48,85999225,True,True,True,True,1.0,0.06032813331074534,0.9414555599649418,False,yes,yes,1.15,False,False,deck_1eda048ea3,False,win,1,0,[0]
85999225:1:49,85999225,True,True,True,True,1.0,1.2126639541002984,0.29740395272677767,True,evolve,evolve,1.25,False,True,deck_1eda048ea3,False,win,1,1,[1]
85999225:1:50,85999225,True,True,True,True,1.0,0.03444552084892715,0.9661409727927895,False,ability,ability,1.0,False,False,deck_1eda048ea3,False,win,1,9,[9]
85999225:1:51,85999225,False,False,True,True,0.3333333333333333,2.2265870642941024,0.24795516755529998,True,card,attack,1.0,False,False,deck_1eda048ea3,False,win,1,10,[0]
85999225:1:52,85999225,True,True,True,True,1.0,0.46176805009356064,0.630168490513867,True,card,card,1.0,False,False,deck_1eda048ea3,False,win,1,0,[0]
85999225:1:53,85999225,True,True,True,True,1.0,0.4498752128213387,0.6377077244045775,True,card,card,1.0,False,False,deck_1eda048ea3,False,win,1,0,[0]
85999225:1:54,85999225,True,True,True,True,1.0,0.3302102264440429,0.7187726125372694,False,card,card,1.15,False,False,deck_1eda048ea3,False,win,1,0,[0]
85999225:1:55,85999225,False,False,True,True,0.5,1.6789821928051643,0.24618329547276527,True,evolve,attack,1.5000000000000002,False,True,deck_1eda048ea3,False,win,1,10,[7]
85999225:1:56,85999225,True,True,True,True,1.0,0.05703690916322195,0.9445592058332345,False,ability,ability,1.2000000000000002,False,False,deck_1eda048ea3,False,win,1,9,[9]
85999225:1:57,85999225,False,False,False,True,0.2,2.700470827184456,0.26279069748855827,True,energy,attack,1.725,False,True,deck_1eda048ea3,False,win,1,13,[11]
85999225:1:58,85999225,True,True,True,True,1.0,1.0732641352667083,0.34189071653932934,True,attack,attack,1.725,False,True,deck_1eda048ea3,False,win,1,6,[6]
85999225:1:59,85999225,True,True,True,True,1.0,0.28084519151605836,0.7551452293200023,False,card,card,1.3800000000000001,False,False,deck_1eda048ea3,False,win,1,0,[0]
85999225:1:8,85999225,False,False,True,True,0.3333333333333333,1.984148220920554,0.1764615632739002,True,card,card,1.1875,False,True,deck_1eda048ea3,False,win,1,6,"[2, 5]"
85999827:0:1,85999827,True,True,True,True,1.0,0.08644916736950367,0.9171821703821113,False,yes,yes,1.15,False,False,Team Rocket Spidops,False,win,1,0,[0]
85999827:0:105,85999827,False,False,True,True,0.5,2.336267418356487,0.5667431334166224,True,evolve,attack,1.4375,False,True,Team Rocket Spidops,True,win,1,18,[15]
85999827:0:106,85999827,True,True,True,True,1.0,0.06677270120030473,0.9354077942436622,False,yes,yes,1.15,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:107,85999827,False,False,False,True,0.2,3.5579531239814517,0.6225865030214418,True,card,attack,1.15,False,False,Team Rocket Spidops,True,win,1,17,[16]
85999827:0:108,85999827,False,False,False,True,0.25,2.845917616157921,0.6355952008787559,True,retreat,attack,1.4375,False,True,Team Rocket Spidops,True,win,1,16,[17]
85999827:0:109,85999827,True,True,True,True,1.0,1.0640914949391902,0.3450411840769588,True,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,2,[2]
85999827:0:110,85999827,True,True,True,True,1.0,0.5999047735469166,0.5488638999679547,True,card,card,1.3800000000000001,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:111,85999827,False,False,False,True,0.25,3.045713177488936,0.32557521664185524,True,boss,attack,1.725,False,True,Team Rocket Spidops,True,win,1,16,[15]
85999827:0:112,85999827,True,True,True,True,1.0,1.1622343647436544,0.3127865203519108,True,card,card,1.3800000000000001,False,False,Team Rocket Spidops,True,win,1,3,[3]
85999827:0:113,85999827,True,True,True,True,1.0,0.8670845825056678,0.42017475012781663,True,attack,attack,1.725,False,True,Team Rocket Spidops,True,win,1,5,[5]
85999827:0:114,85999827,True,True,True,True,1.0,0.1635914389208601,0.8490888556831494,False,card,card,1.3800000000000001,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:120,85999827,False,False,False,False,0.125,3.6359093862179592,0.24231376198752266,True,card,attack,1.0,False,False,Team Rocket Spidops,True,win,1,15,[0]
85999827:0:121,85999827,True,True,True,True,1.0,0.8774331313334385,0.41584897257481396,True,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,2,[2]
85999827:0:122,85999827,False,False,True,True,0.3333333333333333,2.3681158253370835,0.17912920256342968,True,energy,evolve,1.25,False,True,Team Rocket Spidops,True,win,1,12,[15]
85999827:0:123,85999827,False,False,False,True,0.25,2.8950892089737463,0.3648986197789271,True,retreat,attack,1.5812499999999998,False,True,Team Rocket Spidops,True,win,1,14,[15]
85999827:0:124,85999827,True,True,True,True,1.0,-0.0,1.0,False,card,card,0.34500000000000003,True,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:125,85999827,True,True,True,True,1.0,0.6786316760168608,0.5073106830350655,True,card,card,1.3800000000000001,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:126,85999827,True,True,True,True,1.0,0.4261175826771324,0.6530395514674039,False,attack,attack,1.725,False,True,Team Rocket Spidops,True,win,1,14,[14]
85999827:0:127,85999827,False,False,True,True,0.3333333333333333,1.360088377062521,0.26516533676143067,True,card,card,1.265,False,False,Team Rocket Spidops,True,win,1,0,[1]
85999827:0:128,85999827,True,True,True,True,1.0,0.1112859778689909,0.8946828528447873,False,card,card,1.265,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:135,85999827,False,False,False,False,0.14285714285714285,3.421577528999032,0.2409639974131889,True,card,evolve,1.0,False,False,Team Rocket Spidops,True,win,1,12,[10]
85999827:0:136,85999827,True,True,True,True,1.0,1.1841849393787482,0.48936679782860587,True,card,card,0.95,False,False,Team Rocket Spidops,True,win,1,2,"[0, 1, 2]"
85999827:0:137,85999827,True,True,True,True,1.0,1.0754436650480836,0.3411463670013091,True,energy,energy,1.4375,False,True,Team Rocket Spidops,True,win,1,8,[8]
85999827:0:138,85999827,False,False,False,True,0.25,2.6943174612437435,0.518030812186461,True,retreat,attack,1.375,False,True,Team Rocket Spidops,True,win,1,8,[9]
85999827:0:139,85999827,True,True,True,True,1.0,-0.0,1.0,False,card,card,0.31625,True,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:140,85999827,True,True,True,True,1.0,0.7307527473828445,0.4815463708566049,True,card,card,1.265,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:141,85999827,True,True,True,True,1.0,0.2901621313324788,0.7481422604434178,False,attack,attack,1.725,False,True,Team Rocket Spidops,True,win,1,8,[8]
85999827:0:142,85999827,False,False,True,True,0.5,0.992704293487441,0.3814744794822945,True,card,card,1.3800000000000001,False,False,Team Rocket Spidops,True,win,1,2,[1]
85999827:0:145,85999827,True,True,True,True,1.0,0.4120959942726771,0.6622606997664947,False,attack,attack,1.725,False,True,Team Rocket Spidops,True,win,1,16,[16]
85999827:0:146,85999827,True,True,True,True,1.0,0.6565540607930548,0.5186354449720622,True,card,card,1.265,False,False,Team Rocket Spidops,True,win,1,1,[1]
85999827:0:147,85999827,True,True,True,True,1.0,-0.0,1.0,False,card,card,0.31625,True,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:2,85999827,False,False,True,True,0.3333333333333333,1.384230786932719,0.48634498915183844,True,card,card,0.9965648854961832,False,False,Team Rocket Spidops,True,win,1,0,[2]
85999827:0:21,85999827,True,True,True,True,1.0,0.25057036253869963,0.7783567109327257,False,evolve,evolve,1.4375,False,True,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:22,85999827,True,True,True,True,1.0,0.01692744929163023,0.9832150149931619,False,ability,ability,1.15,False,False,Team Rocket Spidops,True,win,1,6,[6]
85999827:0:23,85999827,True,True,True,True,1.0,0.38990596653084036,0.6771205434983537,False,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:24,85999827,True,True,True,True,1.0,0.8026344785544435,0.44814677450769785,True,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,7,[7]
85999827:0:25,85999827,False,False,True,True,0.3333333333333333,2.1184452428051213,0.21445623870360184,True,energy,card,1.4375,False,True,Team Rocket Spidops,True,win,1,7,[5]
85999827:0:26,85999827,True,True,True,True,1.0,0.6607408358492773,0.5164685742931054,True,card,card,0.95,False,False,Team Rocket Spidops,True,win,1,4,[4]
85999827:0:27,85999827,True,True,True,True,1.0,1.3426473250978403,0.2611533947114333,True,card,card,0.95,False,False,Team Rocket Spidops,True,win,1,2,[2]
85999827:0:28,85999827,False,False,True,True,0.3333333333333333,1.8822250641097058,0.33612420503167517,True,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,0,[1]
85999827:0:29,85999827,False,False,True,True,0.3333333333333333,1.7127787573591753,0.22846598486411082,True,evolve,evolve,1.1875,False,True,Team Rocket Spidops,True,win,1,4,[3]
85999827:0:30,85999827,True,True,True,True,1.0,0.062173550134801865,0.939719784143041,False,yes,yes,1.15,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:31,85999827,False,False,True,True,0.3333333333333333,1.7561255064356207,0.3201987339161829,True,boss,card,1.4375,False,True,Team Rocket Spidops,True,win,1,3,[1]
85999827:0:32,85999827,False,False,False,True,0.25,1.835667540906468,0.38004080093119613,True,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,0,[3]
85999827:0:33,85999827,False,False,True,True,0.5,0.8611206595754949,0.48680157035916577,True,attack,card,1.4375,False,True,Team Rocket Spidops,True,win,1,0,[1]
85999827:0:39,85999827,False,False,True,True,0.5,1.5394916201879607,0.6087796084286207,True,evolve,card,1.4375,False,True,Team Rocket Spidops,True,win,1,0,[1]
85999827:0:4,85999827,True,True,True,True,1.0,0.6991966927376116,0.5548318462624363,True,card,card,1.0639204545454546,False,False,Team Rocket Spidops,True,win,1,1,"[0, 1]"
85999827:0:40,85999827,True,True,True,True,1.0,0.07748243575983581,0.9254432789618969,False,yes,yes,1.15,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:41,85999827,False,False,False,True,0.25,2.337367199115867,0.48633900881086306,True,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,0,[2]
85999827:0:42,85999827,True,True,True,True,1.0,0.5724699830721537,0.5641303241030735,True,card,card,1.0,False,False,Team Rocket Spidops,True,win,1,2,[2]
85999827:0:43,85999827,False,False,True,True,0.5,1.1801164809903195,0.44524635501189674,True,card,card,1.0,False,False,Team Rocket Spidops,True,win,1,0,[1]
85999827:0:44,85999827,True,True,True,True,1.0,-0.0,1.0,False,card,card,0.2875,True,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:45,85999827,False,False,True,True,0.5,1.8291518815253762,0.3989436077877736,True,evolve,card,1.15625,False,True,Team Rocket Spidops,True,win,1,0,[7]
85999827:0:46,85999827,True,True,True,True,1.0,0.028252174896301004,0.9721431857812329,False,ability,ability,1.15,False,False,Team Rocket Spidops,True,win,1,7,[7]
85999827:0:47,85999827,True,True,True,True,1.0,0.9295769454839964,0.3947206634132089,True,card,card,0.9249999999999999,False,False,Team Rocket Spidops,True,win,1,6,[6]
85999827:0:48,85999827,False,False,False,False,0.125,3.246138597215149,0.3536672854673184,True,energy,card,1.15625,False,True,Team Rocket Spidops,True,win,1,0,[6]
85999827:0:49,85999827,False,False,True,True,0.5,1.3731136929637608,0.7466830209825409,False,end,card,0.9249999999999999,False,False,Team Rocket Spidops,True,win,1,0,[1]
85999827:0:5,85999827,True,True,True,True,1.0,0.23442222024370926,0.7910277574448972,False,none,none,1.0639204545454546,False,False,Team Rocket Spidops,True,win,1,2,[2]
85999827:0:51,85999827,False,False,False,False,0.1111111111111111,3.1907370732852636,0.2951283343165677,True,energy,card,1.25,False,True,Team Rocket Spidops,True,win,1,2,[15]
85999827:0:52,85999827,False,False,False,True,0.2,2.691471446345125,0.5170749894688769,True,end,card,1.0,False,False,Team Rocket Spidops,True,win,1,2,[4]
85999827:0:56,85999827,False,False,True,True,0.5,1.654918149486692,0.3189305944967381,True,evolve,card,1.25,False,True,Team Rocket Spidops,True,win,1,0,[14]
85999827:0:57,85999827,True,True,True,True,1.0,0.040271555791657296,0.9605285666378824,False,ability,ability,1.0,False,False,Team Rocket Spidops,True,win,1,14,[14]
85999827:0:58,85999827,True,True,True,True,1.0,1.0633265503965383,0.3453052224221792,True,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:59,85999827,True,True,True,True,1.0,0.4452101524039797,0.640689619419883,True,evolve,evolve,1.4375,False,True,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:6,85999827,True,True,True,True,1.0,0.8311192743479906,0.4355615005748569,True,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:60,85999827,True,True,True,True,1.0,0.07037722307658167,0.9320421657708149,False,yes,yes,1.15,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:61,85999827,True,True,True,True,1.0,1.1440381818459282,0.31853013857235646,True,energy,energy,1.25,False,True,Team Rocket Spidops,True,win,1,1,[1]
85999827:0:62,85999827,True,True,True,True,1.0,1.8280582281318418,0.16072535694209988,True,card,card,1.0,False,False,Team Rocket Spidops,True,win,1,3,[3]
85999827:0:63,85999827,True,True,True,True,1.0,0.6527766945914446,0.5205982257098399,True,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:64,85999827,True,True,True,True,1.0,0.6559365395943371,0.5189558122603543,True,attack,attack,1.4375,False,True,Team Rocket Spidops,True,win,1,2,[2]
85999827:0:7,85999827,True,True,True,True,1.0,0.9279333571251434,0.6354503891734644,True,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,0,"[0, 1]"
85999827:0:70,85999827,True,True,True,True,1.0,0.17685414329083282,0.8379019892373433,False,card,card,1.15,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:71,85999827,True,True,True,True,1.0,0.6742570632857424,0.5095348321562293,True,ability,ability,1.15,False,False,Team Rocket Spidops,True,win,1,15,[15]
85999827:0:72,85999827,False,False,True,True,0.3333333333333333,2.5047191374527196,0.14942741411068206,True,card,energy,1.3800000000000001,False,False,Team Rocket Spidops,True,win,1,19,[15]
85999827:0:73,85999827,True,True,True,True,1.0,1.8247692731873668,0.16125484565447662,True,energy,energy,1.725,False,True,Team Rocket Spidops,True,win,1,18,[18]
85999827:0:74,85999827,True,True,True,True,1.0,1.467897823833515,0.2304093374549196,True,card,card,1.2000000000000002,False,False,Team Rocket Spidops,True,win,1,12,[12]
85999827:0:75,85999827,False,False,True,True,0.3333333333333333,2.0850113717370995,0.21042453117540594,True,attack,xerosic,1.5000000000000002,False,True,Team Rocket Spidops,True,win,1,0,[11]
85999827:0:76,85999827,True,True,True,True,1.0,0.289885878234199,0.7483489656109763,False,card,card,1.3800000000000001,False,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:8,85999827,True,True,True,True,1.0,1.1681255132091233,0.310949265606345,True,energy,energy,1.25,False,True,Team Rocket Spidops,True,win,1,1,[1]
85999827:0:83,85999827,False,False,True,True,0.3333333333333333,2.360617141988614,0.18827153945490682,True,energy,evolve,1.4375,False,True,Team Rocket Spidops,True,win,1,12,[3]
85999827:0:84,85999827,False,False,False,True,0.25,2.402744879930481,0.18230969848120132,True,retreat,attack,1.5812499999999998,False,True,Team Rocket Spidops,True,win,1,11,[12]
85999827:0:85,85999827,True,True,True,True,1.0,-0.0,1.0,False,card,card,0.31625,True,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:86,85999827,False,False,True,True,0.5,1.5130189224432244,0.584473131596997,True,card,card,1.265,False,False,Team Rocket Spidops,True,win,1,0,[2]
85999827:0:87,85999827,True,True,True,True,1.0,0.34910959930699287,0.7053158239081585,False,attack,attack,1.5812499999999998,False,True,Team Rocket Spidops,True,win,1,11,[11]
85999827:0:88,85999827,False,False,True,True,0.3333333333333333,1.5749400625383956,0.2329020592630192,True,card,card,1.265,False,False,Team Rocket Spidops,True,win,1,4,[0]
85999827:0:9,85999827,True,True,True,True,1.0,-0.0,1.0,False,end,end,0.25,True,False,Team Rocket Spidops,True,win,1,0,[0]
85999827:0:93,85999827,False,False,False,True,0.2,3.490791027054101,0.6572037076839586,False,boss,attack,1.725,False,True,Team Rocket Spidops,True,win,1,15,[14]
85999827:0:94,85999827,False,False,True,True,0.5,1.8472285562970687,0.28162847219587717,True,card,card,1.3800000000000001,False,False,Team Rocket Spidops,True,win,1,0,[2]
85999827:0:95,85999827,True,True,True,True,1.0,0.33106502672922195,0.7181584680259409,False,attack,attack,1.725,False,True,Team Rocket Spidops,True,win,1,5,[5]
85999827:0:96,85999827,True,True,True,True,1.0,1.6398889976716164,0.19400157572235455,True,card,card,1.265,False,False,Team Rocket Spidops,True,win,1,3,[3]
85999827:0:97,85999827,True,True,True,True,1.0,1.2971922015305373,0.7068820914922663,False,card,card,1.265,False,False,Team Rocket Spidops,True,win,1,0,"[0, 1]"
86000305:1:100,86000305,True,True,True,True,1.0,1.1146114072583022,0.32804272915837973,True,ability,ability,1.15,False,False,Alakazam,False,win,1,12,[12]
86000305:1:101,86000305,True,True,True,True,1.0,1.2688377878051669,0.2811581974522609,True,evolve,evolve,1.1875,False,True,Alakazam,False,win,1,9,[9]
86000305:1:102,86000305,True,True,True,True,1.0,0.05809564702516889,0.9435596944428094,False,ability,ability,1.15,False,False,Alakazam,False,win,1,16,[16]
86000305:1:103,86000305,False,False,False,False,0.16666666666666666,2.7874667543284026,0.1763404499231199,True,card,card,0.95,False,False,Alakazam,False,win,1,7,[3]
86000305:1:104,86000305,True,True,True,True,1.0,1.3164264591787538,0.2680916285906312,True,card,card,1.15,False,False,Alakazam,False,win,1,0,[0]
86000305:1:105,86000305,True,True,True,True,1.0,0.805670576661242,0.446788220329515,True,evolve,evolve,1.1875,False,True,Alakazam,False,win,1,16,[16]
86000305:1:106,86000305,True,True,True,True,1.0,0.09157332759314181,0.9124944026804354,False,yes,yes,1.15,False,False,Alakazam,False,win,1,0,[0]
86000305:1:107,86000305,True,True,True,True,1.0,1.3605937465345466,0.25650843073867985,True,evolve,evolve,1.25,False,True,Alakazam,False,win,1,17,[17]
86000305:1:108,86000305,True,True,True,True,1.0,0.06563933134570511,0.936468558244838,False,ability,ability,1.0,False,False,Alakazam,False,win,1,17,[17]
86000305:1:109,86000305,True,True,True,True,1.0,1.565136649443835,0.20905944336463894,True,energy,energy,1.4375,False,True,Alakazam,False,win,1,7,[7]
86000305:1:11,86000305,True,True,True,True,1.0,0.9939538101212771,0.3701104478738525,True,energy,energy,1.4375,False,True,Alakazam,False,win,1,2,[2]
86000305:1:110,86000305,True,True,True,True,1.0,1.8330962084351268,0.1599176620434402,True,card,card,0.95,False,False,Alakazam,False,win,1,3,[3]
86000305:1:111,86000305,False,False,False,True,0.2,2.401272044881577,0.13395201152765082,True,xerosic,attack,1.1875,False,True,Alakazam,False,win,1,12,[6]
86000305:1:113,86000305,False,False,False,True,0.25,2.349821326401839,0.4526124238060058,True,card,attack,1.1400000000000001,False,False,Alakazam,False,win,1,6,[2]
86000305:1:114,86000305,True,True,True,True,1.0,0.7493661011930649,0.6630545202421267,False,card,card,1.3800000000000001,False,False,Alakazam,False,win,1,0,"[0, 1]"
86000305:1:115,86000305,True,True,True,True,1.0,0.6843109540012703,0.5044376906250886,True,attack,attack,1.725,False,True,Alakazam,False,win,1,5,[5]
86000305:1:116,86000305,True,True,True,True,1.0,0.20272381437041662,0.8165037168807403,False,card,card,1.3800000000000001,False,False,Alakazam,False,win,1,0,[0]
86000305:1:12,86000305,True,True,True,True,1.0,0.7912230192827165,0.7110168456442671,False,card,card,1.15,False,False,Alakazam,False,win,1,0,"[0, 1]"
86000305:1:129,86000305,True,True,True,True,1.0,1.229178555947659,0.29253277832252633,True,card,card,1.15,False,False,Alakazam,False,win,1,1,[1]
86000305:1:13,86000305,True,True,True,True,1.0,0.8420570447833144,0.43082338830012357,True,card,card,1.0,False,False,Alakazam,False,win,1,1,[1]
86000305:1:130,86000305,True,True,True,True,1.0,1.0449757740746144,0.35170033954104585,True,ability,ability,1.0,False,False,Alakazam,False,win,1,14,[14]
86000305:1:131,86000305,False,False,False,True,0.2,3.0796608953302202,0.25749438072097064,True,card,evolve,0.9249999999999999,False,False,Alakazam,False,win,1,16,[15]
86000305:1:132,86000305,True,True,True,True,1.0,2.0040787831919253,0.2676448164789132,True,card,card,1.03,False,False,Alakazam,False,win,1,0,"[0, 1, 2, 4, 7]"
86000305:1:133,86000305,False,False,False,True,0.25,3.126084465683864,0.26176693144451896,True,card,evolve,0.95,False,False,Alakazam,False,win,1,15,[11]
86000305:1:134,86000305,True,True,True,True,1.0,1.0646714897929725,0.545407630952539,True,card,card,1.15,False,False,Alakazam,False,win,1,0,"[0, 2]"
86000305:1:135,86000305,False,False,True,True,0.5,1.7337697281910454,0.2969688200231572,True,evolve,evolve,1.25,False,True,Alakazam,False,win,1,14,[15]
86000305:1:136,86000305,True,True,True,True,1.0,0.06628852591094835,0.9358608052426223,False,ability,ability,1.0,False,False,Alakazam,False,win,1,14,[14]
86000305:1:137,86000305,False,False,True,True,0.5,1.720679194418948,0.28014741099654633,True,card,evolve,0.95,False,False,Alakazam,False,win,1,16,[15]
86000305:1:138,86000305,False,False,True,True,0.5,1.664306757191278,0.321981399700485,True,evolve,evolve,1.1875,False,True,Alakazam,False,win,1,14,[15]
86000305:1:139,86000305,True,True,True,True,1.0,0.06791647801202641,0.9343385081280069,False,ability,ability,1.0,False,False,Alakazam,False,win,1,15,[15]
86000305:1:14,86000305,True,True,True,True,1.0,1.1743166853020155,0.5412367780559554,True,card,card,1.15,False,False,Alakazam,False,win,1,0,"[0, 2]"
86000305:1:140,86000305,True,True,True,True,1.0,1.4046845904289962,0.24544445977717358,True,card,card,0.9249999999999999,False,False,Alakazam,False,win,1,17,[17]
86000305:1:141,86000305,False,False,False,True,0.2,2.5017133171848065,0.09357967978836614,True,xerosic,card,1.15625,False,True,Alakazam,False,win,1,15,[11]
86000305:1:143,86000305,False,False,False,False,0.09090909090909091,3.3791597558528688,0.1490109041383491,True,end,card,0.9249999999999999,False,False,Alakazam,False,win,1,9,[10]
86000305:1:146,86000305,True,True,True,True,1.0,2.9060131351253715,0.11297740697571729,True,card,card,1.365,False,True,Alakazam,False,win,1,5,"[0, 1, 2, 3, 5, 6, 7, 10, 11, 12, 13, 14, 15, 16, 17]"
86000305:1:149,86000305,True,True,True,True,1.0,1.0650458329411414,0.34471205523781506,True,card,card,1.15,False,False,Alakazam,False,win,1,1,[1]
86000305:1:15,86000305,True,True,True,True,1.0,0.5801320876575227,0.5598244157858118,True,card,card,1.3800000000000001,False,False,Alakazam,False,win,1,0,[0]
86000305:1:150,86000305,False,False,True,True,0.5,1.7556458970044895,0.1970756742051596,True,evolve,ability,1.4375,False,True,Alakazam,False,win,1,8,[1]
86000305:1:151,86000305,True,True,True,True,1.0,0.10009837440584374,0.9047484095707243,False,yes,yes,1.15,False,False,Alakazam,False,win,1,0,[0]
86000305:1:152,86000305,True,True,True,True,1.0,1.332661680338174,0.26377424339304467,True,evolve,evolve,1.4375,False,True,Alakazam,False,win,1,2,[2]
86000305:1:153,86000305,True,True,True,True,1.0,0.10009837440584374,0.9047484095707243,False,yes,yes,1.15,False,False,Alakazam,False,win,1,0,[0]
86000305:1:154,86000305,False,False,True,True,0.5,1.4497750468846742,0.2622235482012926,True,evolve,ability,1.25,False,True,Alakazam,False,win,1,10,[8]
86000305:1:155,86000305,True,True,True,True,1.0,0.13070592434859382,0.8774757807143021,False,ability,ability,1.15,False,False,Alakazam,False,win,1,10,[10]
86000305:1:156,86000305,True,True,True,True,1.0,1.2140408432309275,0.29699474224024675,True,card,card,1.0,False,False,Alakazam,False,win,1,8,[8]
86000305:1:157,86000305,True,True,True,True,1.0,0.31309895217266626,0.7311775573811818,False,evolve,evolve,1.4375,False,True,Alakazam,False,win,1,0,[0]
86000305:1:158,86000305,False,False,True,True,0.5,2.3169885679769275,0.9014300241173298,False,no,yes,1.15,False,False,Alakazam,False,win,1,0,[1]
86000305:1:159,86000305,True,True,True,True,1.0,1.0290572381714405,0.35734369180784065,True,energy,energy,1.5000000000000002,False,True,Alakazam,False,win,1,2,[2]
86000305:1:16,86000305,False,False,True,True,0.5,1.424289279865553,0.2738526474026475,True,card,card,1.2000000000000002,False,False,Alakazam,False,win,1,2,[1]
86000305:1:160,86000305,False,False,False,True,0.25,2.725066913390873,0.44828850089876343,True,card,attack,1.3800000000000001,False,False,Alakazam,False,win,1,5,[0]
86000305:1:161,86000305,True,True,True,True,1.0,1.8516384763018174,0.3731590571871301,True,card,card,1.2600000000000002,False,False,Alakazam,False,win,1,0,"[0, 2, 4]"
86000305:1:162,86000305,True,True,True,True,1.0,0.5614382247295597,0.5703881273345452,True,attack,attack,1.5000000000000002,False,True,Alakazam,False,win,1,2,[2]
86000305:1:163,86000305,True,True,True,True,1.0,0.19889850119376457,0.8196330808903968,False,card,card,1.3800000000000001,False,False,Alakazam,False,win,1,0,[0]
86000305:1:166,86000305,True,True,True,True,1.0,2.012308027291711,0.1720937429557596,True,card,card,0.97,False,False,Alakazam,False,win,1,1,"[0, 1, 2, 3, 7]"
86000305:1:17,86000305,True,True,True,True,1.0,1.0603291784008586,0.3463417833290874,True,card,card,1.2000000000000002,False,False,Alakazam,False,win,1,0,[0]
86000305:1:173,86000305,True,True,True,True,1.0,0.6908434457588745,0.5011531952184949,True,card,card,1.15,False,False,Alakazam,False,win,1,1,[1]
86000305:1:174,86000305,True,True,True,True,1.0,1.1889476796708176,0.3045415707905311,True,evolve,evolve,1.4375,False,True,Alakazam,False,win,1,3,[3]
86000305:1:175,86000305,False,False,True,True,0.5,2.361800801440672,0.9057496558725141,False,no,yes,1.15,False,False,Alakazam,False,win,1,0,[1]
86000305:1:176,86000305,False,False,True,True,0.5,1.2695157122317937,0.39346334003142763,True,energy,ability,1.4375,False,True,Alakazam,False,win,1,4,[0]
86000305:1:177,86000305,False,False,False,True,0.25,2.6246710397188604,0.45813366651092735,True,retreat,attack,1.4375,False,True,Alakazam,False,win,1,2,[3]
86000305:1:178,86000305,True,True,True,True,1.0,-0.0,1.0,False,card,card,0.34500000000000003,True,False,Alakazam,False,win,1,0,[0]
86000305:1:179,86000305,True,True,True,True,1.0,0.47984993951860827,0.618876253707069,True,card,card,1.3800000000000001,False,False,Alakazam,False,win,1,0,[0]
