trajectory_id,zip_path,zip_name,replay_path,path_variant,rank,submission_id,episode_id,target_seat,seat_method,seat_confidence,exclusion_reason,target_team,observed_target_team,opponent_team,team_names_json,target_reward,target_win,target_loss,deck_hash,opponent_deck_hash,deck_type,majkel_distance,major_card_differences_json,initial_deck_json,alakazam_line,deck_size,usable_manifest
54762014:86411858:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86411858/replay/episode_86411858.json,replay,3,54762014,86411858,1,source_manifest,1.0,,齐乐,齐乐,junlee789,"[""junlee789"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,daff2ed17de6145d,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86412364:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86412364/replay/episode_86412364.json,replay,3,54762014,86412364,1,source_manifest,1.0,,齐乐,齐乐,taksai,"[""taksai"", ""齐乐""]",-1.0,False,True,cc38cb450b86770a,9e1e46c61b8f6ca5,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86412885:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86412885/replay/episode_86412885.json,replay,3,54762014,86412885,0,source_manifest,1.0,,齐乐,齐乐,SunSeeker染汐,"[""齐乐"", ""SunSeeker染汐""]",1.0,True,False,cc38cb450b86770a,8055443275c86105,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86412925:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86412925/replay/episode_86412925.json,replay,3,54762014,86412925,1,source_manifest,1.0,,齐乐,齐乐,Majkel1337,"[""Majkel1337"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86413384:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86413384/replay/episode_86413384.json,replay,3,54762014,86413384,0,source_manifest,1.0,,齐乐,齐乐,Luca,"[""齐乐"", ""Luca""]",-1.0,False,True,cc38cb450b86770a,9714ab5c3996f6cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86413898:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86413898/replay/episode_86413898.json,replay,3,54762014,86413898,0,source_manifest,1.0,,齐乐,齐乐,junlee789,"[""齐乐"", ""junlee789""]",1.0,True,False,cc38cb450b86770a,daff2ed17de6145d,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86414341:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86414341/replay/episode_86414341.json,replay,3,54762014,86414341,1,source_manifest,1.0,,齐乐,齐乐,bono,"[""bono"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,4517aa8e99e25a30,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86414437:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86414437/replay/episode_86414437.json,replay,3,54762014,86414437,1,source_manifest,1.0,,齐乐,齐乐,Luca,"[""Luca"", ""齐乐""]",-1.0,False,True,cc38cb450b86770a,9714ab5c3996f6cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86414469:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86414469/replay/episode_86414469.json,replay,3,54762014,86414469,0,source_manifest,1.0,,齐乐,齐乐,Luca,"[""齐乐"", ""Luca""]",-1.0,False,True,cc38cb450b86770a,9714ab5c3996f6cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86414929:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86414929/replay/episode_86414929.json,replay,3,54762014,86414929,0,source_manifest,1.0,,齐乐,齐乐,junlee789,"[""齐乐"", ""junlee789""]",-1.0,False,True,cc38cb450b86770a,daff2ed17de6145d,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86414933:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86414933/replay/episode_86414933.json,replay,3,54762014,86414933,1,source_manifest,1.0,,齐乐,齐乐,Majkel1337,"[""Majkel1337"", ""齐乐""]",-1.0,False,True,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86415433:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86415433/replay/episode_86415433.json,replay,3,54762014,86415433,1,source_manifest,1.0,,齐乐,齐乐,Luca,"[""Luca"", ""齐乐""]",-1.0,False,True,cc38cb450b86770a,9714ab5c3996f6cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86415451:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86415451/replay/episode_86415451.json,replay,3,54762014,86415451,1,source_manifest,1.0,,齐乐,齐乐,Budew,"[""Budew"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,4717e5f31ba694d4,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86415966:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86415966/replay/episode_86415966.json,replay,3,54762014,86415966,1,source_manifest,1.0,,齐乐,齐乐,Benarg,"[""Benarg"", ""齐乐""]",-1.0,False,True,cc38cb450b86770a,a665414222aea434,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86416482:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86416482/replay/episode_86416482.json,replay,3,54762014,86416482,1,source_manifest,1.0,,齐乐,齐乐,MTL Agent,"[""MTL Agent"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,766d4e09ad7a888d,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86417003:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86417003/replay/episode_86417003.json,replay,3,54762014,86417003,0,source_manifest,1.0,,齐乐,齐乐,Majkel1337,"[""齐乐"", ""Majkel1337""]",-1.0,False,True,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86417385:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86417385/replay/episode_86417385.json,replay,3,54762014,86417385,0,source_manifest,1.0,,齐乐,齐乐,Majkel1337,"[""齐乐"", ""Majkel1337""]",1.0,True,False,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86417995:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86417995/replay/episode_86417995.json,replay,3,54762014,86417995,0,source_manifest,1.0,,齐乐,齐乐,Oshbocker,"[""齐乐"", ""Oshbocker""]",1.0,True,False,cc38cb450b86770a,c7f1cd6579e2b0e8,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86417997:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86417997/replay/episode_86417997.json,replay,3,54762014,86417997,0,source_manifest,1.0,,齐乐,齐乐,Rmy,"[""齐乐"", ""Rmy""]",-1.0,False,True,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86418004:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86418004/replay/episode_86418004.json,replay,3,54762014,86418004,1,source_manifest,1.0,,齐乐,齐乐,Shota Hirao,"[""Shota Hirao"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,21c3f20980827cb2,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86418506:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86418506/replay/episode_86418506.json,replay,3,54762014,86418506,0,source_manifest,1.0,,齐乐,齐乐,LiamK,"[""齐乐"", ""LiamK""]",-1.0,False,True,cc38cb450b86770a,29929a763bf01096,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86419016:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86419016/replay/episode_86419016.json,replay,3,54762014,86419016,0,source_manifest,1.0,,齐乐,齐乐,Oshbocker,"[""齐乐"", ""Oshbocker""]",1.0,True,False,cc38cb450b86770a,c7f1cd6579e2b0e8,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86419526:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86419526/replay/episode_86419526.json,replay,3,54762014,86419526,1,source_manifest,1.0,,齐乐,齐乐,Yushin Ito,"[""Yushin Ito"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,a665414222aea434,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86420032:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86420032/replay/episode_86420032.json,replay,3,54762014,86420032,0,source_manifest,1.0,,齐乐,齐乐,LumenLiquidity,"[""齐乐"", ""LumenLiquidity""]",1.0,True,False,cc38cb450b86770a,3edaa824fcc4d093,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86420547:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86420547/replay/episode_86420547.json,replay,3,54762014,86420547,0,source_manifest,1.0,,齐乐,齐乐,Luca,"[""齐乐"", ""Luca""]",-1.0,False,True,cc38cb450b86770a,9714ab5c3996f6cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86420564:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86420564/replay/episode_86420564.json,replay,3,54762014,86420564,0,source_manifest,1.0,,齐乐,齐乐,KawattaTaido,"[""齐乐"", ""KawattaTaido""]",1.0,True,False,cc38cb450b86770a,21c3f20980827cb2,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86421057:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86421057/replay/episode_86421057.json,replay,3,54762014,86421057,1,source_manifest,1.0,,齐乐,齐乐,Luca,"[""Luca"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,9714ab5c3996f6cc,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86421080:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86421080/replay/episode_86421080.json,replay,3,54762014,86421080,1,source_manifest,1.0,,齐乐,齐乐,懒惰的金枪鱼,"[""懒惰的金枪鱼"", ""齐乐""]",-1.0,False,True,cc38cb450b86770a,1eda048ea3581634,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86421593:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86421593/replay/episode_86421593.json,replay,3,54762014,86421593,1,source_manifest,1.0,,齐乐,齐乐,Majkel1337,"[""Majkel1337"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86421595:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86421595/replay/episode_86421595.json,replay,3,54762014,86421595,0,source_manifest,1.0,,齐乐,齐乐,cununn,"[""齐乐"", ""cununn""]",-1.0,False,True,cc38cb450b86770a,cc38cb450b86770a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86421917:1,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86421917/replay/episode_86421917.json,replay,3,54762014,86421917,1,source_manifest,1.0,,齐乐,齐乐,Oshbocker,"[""Oshbocker"", ""齐乐""]",1.0,True,False,cc38cb450b86770a,c7f1cd6579e2b0e8,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
54762014:86422614:0,data\runs\20260717_kaggle_top20\rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014_full.zip,rank03_齐乐_sub54762014/episodes/86422614/replay/episode_86422614.json,replay,3,54762014,86422614,0,source_manifest,1.0,,齐乐,齐乐,mattsu2020,"[""齐乐"", ""mattsu2020""]",1.0,True,False,cc38cb450b86770a,6f345b400e44237a,majkel_exact,0.0,[],"[5, 5, 13, 19, 19, 19, 19, 66, 66, 140, 305, 305, 305, 343, 741, 741, 741, 741, 742, 742, 742, 742, 743, 743, 743, 743, 1079, 1079, 1079, 1081, 1081, 1081, 1081, 1086, 1086, 1086, 1086, 1097, 1129, 1152, 1152, 1152, 1152, 1182, 1182, 1182, 1184, 1197, 1197, 1197, 1225, 1225, 1225, 1225, 1231, 1231, 1231, 1231, 1266, 1266]",True,60,True
