adrena_brains,attacks,bosses,create_time,episode_id,first_attack_turn,first_ready_turn,first_shadow_turn,froslass_evolves,grim_evolutions,opp_deck_left,opp_first_attack_turn,opp_prize_left,opponent_deck_hash,opponent_family,opponent_rating,opponent_submission,our_bodies_left,our_deck_left,our_prize_left,our_rating,our_turns,own_first_ready_turn,own_first_shadow_turn,rare_candies,seat,shadow_attacks,stamps,turns,version,went_first,won
0,4,0,2026-08-12T12:55:36.155397300Z,92318873,4,6,6,2,1,12,3,2,05f854e1b3b3ba0f,Mega Lucario,1011.9044,55426023,4,19,6,980.9204,5,3,3,0,1,3,0,11,v21,False,False
17,23,1,2026-08-12T12:55:36.205199100Z,92318905,3,3,3,10,3,19,8,2,9b415cc6bbdf6fd5,Kangaskhan / Crustle,925.207,55456272,6,0,5,964.9851,27,2,2,3,0,23,1,54,v21,True,False
3,4,0,2026-08-12T12:59:36.023254300Z,92319827,4,4,4,3,2,21,5,2,9714ab5c3996f6cc,Grimmsnarl (mirror),998.3497,55314931,5,31,2,972.9155,5,2,2,1,1,4,0,11,v21,False,False
5,4,1,2026-08-12T13:03:36.590219500Z,92320805,4,4,4,0,2,21,3,2,9714ab5c3996f6cc,Grimmsnarl (mirror),973.7402,55434424,2,28,3,955.3823,5,2,2,1,1,4,2,11,v21,False,False
8,4,1,2026-08-12T13:07:36.435448400Z,92321738,3,3,3,1,3,16,4,4,daff2ed17de6145d,other: Cynthia's Garchomp ex,895.2035,55447058,5,22,1,947.7293,7,2,2,1,0,4,1,13,v21,True,True
5,4,0,2026-08-12T13:11:36.212586300Z,92322682,6,6,6,1,3,14,5,3,f7dd691a9701b41a,Grimmsnarl (mirror),931.6818,55438054,4,27,1,954.2211,6,3,3,1,1,4,0,12,v21,False,True
7,4,0,2026-08-12T13:15:36.033340Z,92323606,6,6,6,0,3,23,7,4,9714ab5c3996f6cc,Grimmsnarl (mirror),809.746,55432807,5,23,1,961.3597,6,3,3,0,1,4,2,12,v21,False,True
8,3,0,2026-08-12T13:19:36.192043400Z,92324548,5,5,5,0,1,23,4,5,9714ab5c3996f6cc,Grimmsnarl (mirror),865.9306,55421467,6,31,1,965.3025,5,3,3,1,0,3,2,9,v21,True,True
5,4,1,2026-08-12T13:39:36.035598600Z,92329216,5,5,5,0,3,14,4,2,9714ab5c3996f6cc,Grimmsnarl (mirror),919.5379,55457326,3,29,2,970.2612,6,3,3,1,0,4,0,12,v21,True,False
3,2,1,2026-08-12T13:47:35.404680100Z,92330799,5,5,5,0,3,18,6,1,9714ab5c3996f6cc,Grimmsnarl (mirror),923.457,55459480,3,19,4,961.7557,6,3,3,1,0,2,0,12,v21,True,False
0,1,0,2026-08-12T14:15:36.190544200Z,92337400,7,7,7,2,1,10,6,1,cc38cb450b86770a,Alakazam,971.1618,55459683,5,8,5,954.8555,7,4,4,0,0,1,2,14,v21,True,False
7,4,0,2026-08-12T15:46:00.601185600Z,92358208,5,3,5,3,3,24,4,2,4bb039bb27a8d7ab,Grimmsnarl (mirror),863.3118,55460018,6,12,1,948.7381,7,2,3,1,0,4,2,13,v21,True,True
5,2,0,2026-08-12T15:58:00.747519900Z,92361041,3,9,9,4,1,23,4,1,e9faaa55b3bb53dd,Grimmsnarl (mirror),970.0049,55459704,2,21,6,953.5064,6,5,5,0,0,1,1,12,v21,True,False
12,1,0,2026-08-12T17:22:04.437269700Z,92380726,11,11,11,3,1,19,6,1,20bc24847121c967,Kangaskhan / Crustle,915.345,55461534,3,20,6,947.3311,9,6,6,2,0,1,1,18,v21,True,False
2,3,1,2026-08-12T19:02:03.353811Z,92403585,7,3,7,3,2,20,8,1,9714ab5c3996f6cc,Grimmsnarl (mirror),961.496,55465037,4,15,4,940.1719,7,2,4,1,0,3,1,13,v21,True,False
9,5,2,2026-08-12T19:14:06.256942800Z,92406356,3,7,7,0,2,12,2,1,0108c79d688ec17b,Mega Lucario,969.0983,55464969,5,12,2,934.7188,7,4,4,1,0,4,2,13,v21,True,True
5,6,1,2026-08-12T19:30:04.529239700Z,92410069,4,4,4,2,3,9,3,1,a7ee29914c1dce64,Mega Lopunny / Froslass,897.6847,55465468,5,9,1,941.2545,7,2,2,1,1,6,1,15,v21,False,False
7,4,1,2026-08-12T19:42:03.453394600Z,92412850,3,3,3,0,2,17,4,3,9714ab5c3996f6cc,Grimmsnarl (mirror),1011.3365,55465187,4,29,1,941.0855,5,2,2,1,0,4,0,9,v21,True,True
7,3,0,2026-08-12T19:42:03.819489700Z,92413093,8,8,8,2,2,19,3,4,cc38cb450b86770a,Alakazam,953.3333,55460753,5,22,1,934.7671,6,4,4,0,1,3,1,12,v21,False,True
4,0,0,2026-08-12T20:18:03.646257100Z,92421332,,,,4,0,24,3,1,93cc6d8bea20585e,other: Rillaboom,919.9986,55465134,2,33,4,947.9813,4,,,0,1,0,0,9,v21,False,False
8,5,0,2026-08-12T20:38:03.703807900Z,92426186,5,5,5,0,2,7,2,4,05f854e1b3b3ba0f,Mega Lucario,883.8056,55462278,6,27,1,941.8255,7,3,3,1,0,5,0,13,v21,True,True
8,3,1,2026-08-12T22:06:05.043623100Z,92446416,8,8,8,0,2,13,3,1,202ee2cec6cbe8b4,Dragapult,890.5628,55466146,3,20,1,946.2647,6,4,4,0,1,3,2,13,v21,False,False
1,4,0,2026-08-12T23:31:37.446649Z,92465999,3,3,3,4,3,22,6,2,62088a8950aeae46,Kangaskhan / Crustle,909.0381,55269067,6,18,1,939.6853,5,2,2,2,0,4,1,10,v21,True,True
19,3,2,2026-08-13T00:31:37.722556Z,92479989,6,6,6,7,2,17,5,1,80a6d4e33ff048e9,Kangaskhan / Crustle,916.055,55468625,5,5,3,949.9221,10,3,3,1,1,2,2,21,v21,False,False
7,5,1,2026-08-13T00:31:37.732898800Z,92479999,4,4,4,0,3,18,3,5,9714ab5c3996f6cc,Grimmsnarl (mirror),960.6104,55468478,6,23,2,944.4769,6,2,2,2,1,5,1,12,v21,False,True
5,4,1,2026-08-13T01:03:40.626621Z,92487474,7,7,7,0,2,5,2,4,202ee2cec6cbe8b4,Dragapult,884.5534,55468794,5,25,1,944.2726,7,4,4,0,0,4,1,13,v21,True,True
